variant_id,object_id,z_shift,table_x,table_y,object_mass,attempts,successes,failures,success_rate
697,6,0.5239068269729614,0.5078396201133728,0.9405752420425415,0.3624206781387329,45,8,37,0.17777777777777778
33,6,0.41777247190475464,0.6912004351615906,1.0399672985076904,0.5033276677131653,45,8,37,0.17777777777777778
321,26,0.5848568677902222,0.5130635499954224,0.6445741653442383,0.3052019476890564,45,8,37,0.17777777777777778
1394,25,0.4221193492412567,0.6525490880012512,0.6530635356903076,0.42326819896698,45,8,37,0.17777777777777778
1972,27,0.6421211361885071,0.5732290744781494,1.1490223407745361,0.5917494893074036,45,8,37,0.17777777777777778
158,27,0.7421939373016357,0.5542861819267273,0.8715144395828247,0.5506255030632019,39,7,32,0.1794871794871795
1183,2,0.682597279548645,0.5374428629875183,1.0289663076400757,0.4325515627861023,39,7,32,0.1794871794871795
1731,9,0.751894474029541,0.5954452753067017,0.8809258937835693,0.236393541097641,39,7,32,0.1794871794871795
391,13,0.7547698020935059,0.685666024684906,0.6194953322410583,0.741681694984436,50,9,41,0.18
812,13,0.6747121810913086,0.5376794934272766,1.0888406038284302,0.560333251953125,50,9,41,0.18
1708,25,0.5881990194320679,0.5604015588760376,0.7521957159042358,0.625199019908905,50,9,41,0.18
1184,2,0.6340508460998535,0.5376307964324951,0.6369774341583252,0.5595172643661499,44,8,36,0.18181818181818182
112,2,0.7896429300308228,0.6836986541748047,0.6096537113189697,0.3269121050834656,44,8,36,0.18181818181818182
239,27,0.4413037598133087,0.5149778127670288,0.7323609590530396,0.38468241691589355,44,8,36,0.18181818181818182
1430,11,0.6433537602424622,0.627576470375061,0.647835373878479,0.6296331286430359,44,8,36,0.18181818181818182
705,5,0.5285510420799255,0.6305596828460693,0.9973716735839844,0.5242899656295776,44,8,36,0.18181818181818182
1161,6,0.7030316591262817,0.551260769367218,1.031951904296875,0.251598984003067,44,8,36,0.18181818181818182
795,17,0.6482951641082764,0.677993893623352,1.143066644668579,0.3706374764442444,33,6,27,0.18181818181818182
803,11,0.7990162372589111,0.5004512071609497,0.7826384902000427,0.2782680094242096,44,8,36,0.18181818181818182
1335,13,0.7534548044204712,0.5701601505279541,0.6838695406913757,0.6025640368461609,49,9,40,0.1836734693877551
1345,6,0.47136855125427246,0.5795800089836121,1.1273974180221558,0.45409095287323,49,9,40,0.1836734693877551
1083,26,0.7328982353210449,0.6172868013381958,0.7720565795898438,0.38997682929039,49,9,40,0.1836734693877551
669,6,0.44974926114082336,0.6685593128204346,0.9436565637588501,0.23996581137180328,38,7,31,0.18421052631578946
766,26,0.47999754548072815,0.5222915410995483,0.9325283169746399,0.5263004302978516,38,7,31,0.18421052631578946
1120,31,0.7465088367462158,0.5445836186408997,0.846731424331665,0.433060884475708,38,7,31,0.18421052631578946
291,4,0.4725465774536133,0.6144647002220154,1.1915881633758545,0.36234116554260254,38,7,31,0.18421052631578946
109,13,0.6414462924003601,0.6141977310180664,0.8641245365142822,0.6656421422958374,54,10,44,0.18518518518518517
1413,13,0.4096235930919647,0.6481693983078003,1.0133907794952393,0.372563898563385,54,10,44,0.18518518518518517
624,13,0.7289136648178101,0.6998443603515625,0.7122981548309326,0.6553400754928589,54,10,44,0.18518518518518517
315,13,0.4041108787059784,0.691047728061676,0.6630399227142334,0.4029318392276764,54,10,44,0.18518518518518517
1654,2,0.7038525342941284,0.6125147938728333,0.7816033363342285,0.7979819774627686,43,8,35,0.18604651162790697
126,25,0.41195687651634216,0.6596512794494629,0.7509045004844666,0.6915901303291321,43,8,35,0.18604651162790697
1936,21,0.7746114730834961,0.6587635278701782,1.187279462814331,0.30724310874938965,43,8,35,0.18604651162790697
1805,27,0.7041304111480713,0.5914232730865479,0.8432278633117676,0.45457255840301514,43,8,35,0.18604651162790697
2005,6,0.7966281175613403,0.6049925088882446,0.8592914938926697,0.5022681951522827,43,8,35,0.18604651162790697
1627,26,0.656935453414917,0.6374592781066895,1.1773310899734497,0.7180834412574768,43,8,35,0.18604651162790697
1317,27,0.7061467170715332,0.5194718837738037,0.6792462468147278,0.38618260622024536,48,9,39,0.1875
2008,11,0.47465217113494873,0.5949827432632446,0.8555879592895508,0.2694482207298279,48,9,39,0.1875
382,17,0.7544155120849609,0.5355584025382996,1.0755114555358887,0.61458820104599,32,6,26,0.1875
945,23,0.5912666916847229,0.6048915982246399,0.689423680305481,0.2804597318172455,32,6,26,0.1875
1787,17,0.608481764793396,0.5977418422698975,1.0297701358795166,0.5581584572792053,32,6,26,0.1875
1795,31,0.7049946188926697,0.5123311281204224,0.7130765318870544,0.46836209297180176,48,9,39,0.1875
940,13,0.4631384015083313,0.6695147752761841,0.772599995136261,0.7198646664619446,48,9,39,0.1875
789,5,0.6743049621582031,0.6595284342765808,0.8258896470069885,0.7732840776443481,53,10,43,0.18867924528301888
978,13,0.691887378692627,0.5495895147323608,0.7542367577552795,0.34580549597740173,53,10,43,0.18867924528301888
143,27,0.6731707453727722,0.5251116156578064,0.7174096703529358,0.26214590668678284,37,7,30,0.1891891891891892
1847,25,0.5010799169540405,0.5357099771499634,0.7987885475158691,0.6215044260025024,37,7,30,0.1891891891891892
97,27,0.6358245015144348,0.5849543213844299,0.7079253792762756,0.27384164929389954,37,7,30,0.1891891891891892
17,17,0.5992010235786438,0.5728612542152405,0.8211283087730408,0.3075229823589325,37,7,30,0.1891891891891892
1833,11,0.7770610451698303,0.5989694595336914,0.7174919247627258,0.5711355209350586,37,7,30,0.1891891891891892
1298,6,0.782673716545105,0.5909843444824219,0.8027008771896362,0.5551144480705261,37,7,30,0.1891891891891892
867,13,0.43267014622688293,0.5020283460617065,0.943997859954834,0.5379930138587952,58,11,47,0.1896551724137931
1415,5,0.4946393370628357,0.6582040786743164,1.1432278156280518,0.6753321290016174,42,8,34,0.19047619047619047
1199,6,0.679408073425293,0.5038475394248962,0.9737906455993652,0.28603166341781616,42,8,34,0.19047619047619047
1559,26,0.4912441670894623,0.6029496788978577,0.8598447442054749,0.7320119738578796,42,8,34,0.19047619047619047
1856,2,0.6909018158912659,0.6665605902671814,0.9944604635238647,0.20835332572460175,47,9,38,0.19148936170212766
685,13,0.4114267826080322,0.6915175914764404,0.8906850218772888,0.28865352272987366,47,9,38,0.19148936170212766
783,17,0.6140232682228088,0.6696131229400635,1.102569580078125,0.2522774636745453,47,9,38,0.19148936170212766
1513,26,0.7393572330474854,0.5693068504333496,1.1389527320861816,0.26987403631210327,47,9,38,0.19148936170212766
1626,2,0.7260783910751343,0.5772721767425537,1.1779040098190308,0.24956637620925903,47,9,38,0.19148936170212766
188,27,0.5932087302207947,0.5806138515472412,1.0804269313812256,0.5276781916618347,47,9,38,0.19148936170212766
1215,17,0.7152149677276611,0.5456174612045288,0.9143046140670776,0.370547354221344,26,5,21,0.19230769230769232
1139,17,0.718065619468689,0.5147410035133362,1.0782556533813477,0.7659009695053101,31,6,25,0.1935483870967742
1546,2,0.4238463044166565,0.5115708708763123,1.173301339149475,0.4554027318954468,36,7,29,0.19444444444444445
1596,2,0.763161301612854,0.6993176937103271,0.8464044332504272,0.6344325542449951,36,7,29,0.19444444444444445
1600,26,0.5707705616950989,0.684244692325592,0.9764368534088135,0.5165224671363831,41,8,33,0.1951219512195122
1093,6,0.45269906520843506,0.5979708433151245,0.6602332592010498,0.5632835626602173,41,8,33,0.1951219512195122
413,17,0.468006432056427,0.583516001701355,1.0304436683654785,0.29595592617988586,41,8,33,0.1951219512195122
257,17,0.7229468822479248,0.6493431925773621,1.1244480609893799,0.21105162799358368,41,8,33,0.1951219512195122
1227,12,0.5599889755249023,0.6920682191848755,1.0954114198684692,0.3720402717590332,41,8,33,0.1951219512195122
827,25,0.5527734756469727,0.6999741792678833,1.0572947263717651,0.2568960189819336,41,8,33,0.1951219512195122
1076,6,0.5451627373695374,0.5748847126960754,0.7589324116706848,0.4230877161026001,41,8,33,0.1951219512195122
1653,4,0.5391473770141602,0.6155849695205688,0.6221073865890503,0.7000765204429626,46,9,37,0.1956521739130435
589,27,0.7561588287353516,0.5092130303382874,0.9306555986404419,0.34611380100250244,46,9,37,0.1956521739130435
1628,6,0.6458154916763306,0.6157318949699402,0.8142495155334473,0.35362860560417175,46,9,37,0.1956521739130435
500,26,0.4411671757698059,0.5624217987060547,1.189023733139038,0.6606305837631226,46,9,37,0.1956521739130435
527,13,0.6141232252120972,0.6598830819129944,0.9775115251541138,0.453744113445282,51,10,41,0.19607843137254902
1711,6,0.6383132338523865,0.5644258856773376,1.1089813709259033,0.20593473315238953,50,10,40,0.2
1638,23,0.40910086035728455,0.555948793888092,1.081687331199646,0.7007491588592529,40,8,32,0.2
599,17,0.7966096997261047,0.5200470685958862,0.8379150032997131,0.5310156345367432,35,7,28,0.2
768,17,0.5678490996360779,0.656467616558075,0.8918976783752441,0.22449891269207,40,8,32,0.2
262,6,0.48660436272621155,0.6248949766159058,0.6868224143981934,0.45003122091293335,45,9,36,0.2
181,26,0.5838309526443481,0.6129327416419983,1.1004598140716553,0.2547071576118469,45,9,36,0.2
1230,2,0.7468596696853638,0.5120198130607605,0.8115778565406799,0.24142411351203918,45,9,36,0.2
1438,26,0.7005164623260498,0.5018113851547241,1.0363717079162598,0.5698277950286865,45,9,36,0.2
1272,31,0.7318121194839478,0.6309678554534912,0.872479259967804,0.7981775999069214,30,6,24,0.2
1065,5,0.57711261510849,0.6697406768798828,1.0313210487365723,0.2104470580816269,50,10,40,0.2
1273,11,0.7101303935050964,0.6361950635910034,0.6173191666603088,0.6457160115242004,50,10,40,0.2
1931,27,0.5721814632415771,0.6041120886802673,1.132532000541687,0.5061750411987305,35,7,28,0.2
1579,5,0.747647762298584,0.6406123638153076,0.6611198782920837,0.5656081438064575,35,7,28,0.2
779,5,0.4987088441848755,0.6546143889427185,0.8444631695747375,0.21175698935985565,35,7,28,0.2
196,6,0.6939212679862976,0.528862476348877,0.9952253699302673,0.4195388853549957,50,10,40,0.2
501,13,0.43378737568855286,0.5388331413269043,1.0278773307800293,0.38352012634277344,54,11,43,0.2037037037037037
1428,13,0.6417124271392822,0.6719301342964172,0.7886278033256531,0.6483307480812073,49,10,39,0.20408163265306123
1671,5,0.5960410833358765,0.6649130582809448,0.7057772874832153,0.6130675673484802,44,9,35,0.20454545454545456
1000,4,0.5581785440444946,0.521643877029419,1.1044888496398926,0.29043149948120117,44,9,35,0.20454545454545456
1480,25,0.5084220170974731,0.6513267159461975,0.9434237480163574,0.5243817567825317,44,9,35,0.20454545454545456
807,31,0.7607945203781128,0.687343418598175,1.1300325393676758,0.604658305644989,39,8,31,0.20512820512820512
359,4,0.5839303731918335,0.5054576396942139,0.6982750296592712,0.7037038207054138,39,8,31,0.20512820512820512
1437,6,0.48324763774871826,0.6107610464096069,0.6685613989830017,0.2583600580692291,39,8,31,0.20512820512820512
440,6,0.4424970746040344,0.5732614994049072,1.1921350955963135,0.2688068747520447,39,8,31,0.20512820512820512
129,6,0.7856749892234802,0.567139744758606,0.6411834359169006,0.594979465007782,39,8,31,0.20512820512820512
1714,27,0.4567696154117584,0.6841397881507874,0.9146808981895447,0.6176254153251648,39,8,31,0.20512820512820512
1908,27,0.4973706305027008,0.6607543230056763,0.8828988075256348,0.4155834913253784,39,8,31,0.20512820512820512
348,26,0.4170975685119629,0.5553812384605408,1.017953634262085,0.4813581705093384,39,8,31,0.20512820512820512
1650,23,0.4848253130912781,0.5701555013656616,0.8655379414558411,0.7981922030448914,34,7,27,0.20588235294117646
1046,17,0.7200086116790771,0.5320009589195251,0.7835544347763062,0.6836660504341125,29,6,23,0.20689655172413793
541,27,0.4428141117095947,0.6734308004379272,1.0391539335250854,0.6038368940353394,29,6,23,0.20689655172413793
671,13,0.5775706171989441,0.629149317741394,1.0957973003387451,0.2286677360534668,53,11,42,0.20754716981132076
1488,13,0.515364408493042,0.5932626724243164,1.0375425815582275,0.45786070823669434,53,11,42,0.20754716981132076
1225,4,0.49479708075523376,0.615527331829071,0.9726294875144958,0.2344546616077423,48,10,38,0.20833333333333334
2,25,0.5612276792526245,0.697519063949585,0.698340892791748,0.2660558223724365,43,9,34,0.20930232558139536
1640,6,0.5021252036094666,0.5511882901191711,1.0025135278701782,0.34801018238067627,38,8,30,0.21052631578947367
338,11,0.6503872275352478,0.5352044701576233,0.9795318841934204,0.5324589014053345,38,8,30,0.21052631578947367
1755,9,0.4491775929927826,0.6314350962638855,0.6561901569366455,0.7269479036331177,38,8,30,0.21052631578947367
700,23,0.47244587540626526,0.5611359477043152,0.78658127784729,0.5016250014305115,38,8,30,0.21052631578947367
420,17,0.43526288866996765,0.6178848147392273,1.0260244607925415,0.6977592706680298,38,8,30,0.21052631578947367
520,11,0.4022286534309387,0.5062257647514343,1.0995464324951172,0.32654133439064026,33,7,26,0.21212121212121213
85,17,0.48417288064956665,0.5007628798484802,0.870218813419342,0.46590274572372437,33,7,26,0.21212121212121213
1968,17,0.7268104553222656,0.5788421630859375,0.8246883749961853,0.5037540197372437,33,7,26,0.21212121212121213
830,31,0.6673014760017395,0.5411691069602966,0.6266172528266907,0.27336546778678894,33,7,26,0.21212121212121213
2004,2,0.5748706459999084,0.511246383190155,1.0881340503692627,0.293487548828125,33,7,26,0.21212121212121213
910,27,0.5363624095916748,0.5768328905105591,0.6038578748703003,0.3672923445701599,47,10,37,0.2127659574468085
1601,6,0.6023436784744263,0.6848616600036621,0.633232057094574,0.6285018920898438,47,10,37,0.2127659574468085
265,13,0.4671478271484375,0.5211849212646484,0.7552763223648071,0.22507143020629883,56,12,44,0.21428571428571427
169,5,0.5088478326797485,0.6769564747810364,0.7868675589561462,0.24141085147857666,42,9,33,0.21428571428571427
610,27,0.6085142493247986,0.5117906332015991,1.1605968475341797,0.6806464791297913,56,12,44,0.21428571428571427
1995,13,0.7664817571640015,0.610790491104126,0.8398910760879517,0.6716989278793335,56,12,44,0.21428571428571427
1510,26,0.5263355374336243,0.6232982873916626,1.0254077911376953,0.5413730144500732,37,8,29,0.21621621621621623
1810,6,0.5395931005477905,0.5250918865203857,1.103453516960144,0.5814389586448669,37,8,29,0.21621621621621623
274,25,0.516930103302002,0.6503304243087769,0.8028030395507812,0.4246552586555481,37,8,29,0.21621621621621623
955,4,0.5654873847961426,0.5731971263885498,0.6672259569168091,0.55476975440979,37,8,29,0.21621621621621623
716,25,0.5535402297973633,0.5724306702613831,0.9519081711769104,0.6564433574676514,37,8,29,0.21621621621621623
1518,27,0.5879828929901123,0.6530249118804932,0.9505650997161865,0.7533698678016663,46,10,36,0.21739130434782608
1297,6,0.6199519038200378,0.6496173739433289,0.9770286083221436,0.5817956924438477,46,10,36,0.21739130434782608
1370,5,0.48102691769599915,0.6323330998420715,0.778247594833374,0.31118643283843994,46,10,36,0.21739130434782608
1435,13,0.5778818726539612,0.5899832248687744,1.1315171718597412,0.6809344291687012,46,10,36,0.21739130434782608
1023,2,0.4733079671859741,0.6841205358505249,0.7359814643859863,0.30411797761917114,32,7,25,0.21875
350,2,0.7222456932067871,0.5039992928504944,1.099883794784546,0.3331229090690613,32,7,25,0.21875
229,9,0.7891511917114258,0.5240665674209595,0.8322802782058716,0.41283339262008667,41,9,32,0.21951219512195122
1058,13,0.44452688097953796,0.6518303751945496,0.9450291991233826,0.7625693082809448,50,11,39,0.22
1726,17,0.5652236342430115,0.5574960112571716,0.8992717862129211,0.25650113821029663,36,8,28,0.2222222222222222
1367,6,0.710343599319458,0.6512057781219482,1.0315390825271606,0.5136556029319763,36,8,28,0.2222222222222222
422,13,0.6380835175514221,0.6019163727760315,1.0608255863189697,0.35583481192588806,54,12,42,0.2222222222222222
1142,11,0.7941436767578125,0.5658509731292725,0.913244366645813,0.7325701117515564,54,12,42,0.2222222222222222
1927,17,0.6985275745391846,0.5111766457557678,1.0261564254760742,0.790230393409729,27,6,21,0.2222222222222222
969,13,0.5471713542938232,0.5720243453979492,0.7365580797195435,0.5155523419380188,54,12,42,0.2222222222222222
1554,13,0.4747130870819092,0.532802939414978,0.6016355752944946,0.4352647066116333,54,12,42,0.2222222222222222
300,5,0.5701665878295898,0.5359821319580078,0.852756142616272,0.6446186304092407,45,10,35,0.2222222222222222
1804,2,0.4579084813594818,0.6530734896659851,1.0116461515426636,0.7406583428382874,45,10,35,0.2222222222222222
898,13,0.5515587329864502,0.5066431164741516,1.1448838710784912,0.23968718945980072,58,13,45,0.22413793103448276
411,13,0.6958431005477905,0.6445953845977783,1.025559902191162,0.47181594371795654,58,13,45,0.22413793103448276
94,4,0.46608829498291016,0.5222208499908447,0.6817383170127869,0.7041854858398438,49,11,38,0.22448979591836735
1548,13,0.7317123413085938,0.5540624856948853,0.7784754037857056,0.35731881856918335,49,11,38,0.22448979591836735
1599,23,0.4671865999698639,0.690558671951294,1.0339559316635132,0.45717853307724,40,9,31,0.225
813,2,0.5863649845123291,0.5680090188980103,0.9776430130004883,0.22949761152267456,40,9,31,0.225
1005,23,0.6783783435821533,0.6111099720001221,0.6933720111846924,0.3329124450683594,40,9,31,0.225
259,23,0.575379490852356,0.5266003012657166,1.139878749847412,0.5583605766296387,40,9,31,0.225
75,5,0.6439777612686157,0.6719717979431152,1.0716527700424194,0.23479394614696503,40,9,31,0.225
13,26,0.5220597982406616,0.5719878673553467,0.9819066524505615,0.4721009135246277,31,7,24,0.22580645161290322
441,31,0.7920640707015991,0.5610434412956238,0.6536086201667786,0.778558075428009,31,7,24,0.22580645161290322
1427,17,0.7320375442504883,0.6267226338386536,0.8804119825363159,0.20675508677959442,31,7,24,0.22580645161290322
294,2,0.6100720167160034,0.561103343963623,0.7300958037376404,0.3270183205604553,44,10,34,0.22727272727272727
1343,26,0.5471692681312561,0.6610896587371826,0.9922891855239868,0.7472530007362366,44,10,34,0.22727272727272727
34,31,0.40983831882476807,0.621638298034668,0.8323392271995544,0.6206595301628113,22,5,17,0.22727272727272727
914,6,0.6494699120521545,0.529007077217102,1.1150472164154053,0.28765395283699036,44,10,34,0.22727272727272727
1466,6,0.5678480863571167,0.6655883193016052,1.110636830329895,0.5036270618438721,44,10,34,0.22727272727272727
1492,26,0.5880720019340515,0.6034994721412659,0.9362519979476929,0.44526171684265137,44,10,34,0.22727272727272727
1405,11,0.47539570927619934,0.6960277557373047,1.020219087600708,0.42476099729537964,35,8,27,0.22857142857142856
1925,2,0.5748985409736633,0.599976122379303,0.6832834482192993,0.3024338185787201,48,11,37,0.22916666666666666
1760,24,0.7666527032852173,0.6516868472099304,0.7280260920524597,0.5910906791687012,48,11,37,0.22916666666666666
761,13,0.4860198199748993,0.6141035556793213,0.7271274924278259,0.20545729994773865,48,11,37,0.22916666666666666
90,6,0.6642969250679016,0.6120895743370056,1.1753408908843994,0.28060367703437805,48,11,37,0.22916666666666666
509,26,0.5542140007019043,0.5831103324890137,0.6095865368843079,0.35014110803604126,52,12,40,0.23076923076923078
1975,23,0.5404670238494873,0.5709097385406494,1.1770503520965576,0.36386334896087646,39,9,30,0.23076923076923078
366,26,0.41333580017089844,0.5997034311294556,0.662279486656189,0.6682758331298828,39,9,30,0.23076923076923078
662,17,0.556448757648468,0.557992696762085,0.6109813451766968,0.3749525249004364,39,9,30,0.23076923076923078
809,17,0.5017777681350708,0.614945650100708,0.9652429819107056,0.3027767241001129,39,9,30,0.23076923076923078
203,13,0.522418737411499,0.5075194239616394,1.1672744750976562,0.6271200776100159,52,12,40,0.23076923076923078
659,27,0.6609656810760498,0.6051425933837891,0.7532159686088562,0.568372368812561,52,12,40,0.23076923076923078
1312,5,0.6142834424972534,0.6053892374038696,0.698380172252655,0.46510666608810425,43,10,33,0.23255813953488372
1153,11,0.49121081829071045,0.5069588422775269,1.0169801712036133,0.5215188264846802,43,10,33,0.23255813953488372
1682,6,0.6659214496612549,0.5416965484619141,0.7737048864364624,0.7639079689979553,43,10,33,0.23255813953488372
1594,26,0.5180295705795288,0.6518427133560181,1.1332314014434814,0.6525714993476868,43,10,33,0.23255813953488372
244,11,0.498584508895874,0.5754742622375488,0.989443302154541,0.2350408434867859,43,10,33,0.23255813953488372
1754,4,0.6501561403274536,0.5397627353668213,0.9386371374130249,0.679293692111969,30,7,23,0.23333333333333334
93,2,0.6480393409729004,0.5470685362815857,0.975016713142395,0.304395854473114,47,11,36,0.23404255319148937
191,26,0.5230149030685425,0.5718969106674194,1.1069810390472412,0.4334855079650879,34,8,26,0.23529411764705882
569,6,0.5971429347991943,0.5849030017852783,1.0444114208221436,0.5832743644714355,34,8,26,0.23529411764705882
450,17,0.6670066118240356,0.5489925742149353,0.8707184791564941,0.6927018761634827,34,8,26,0.23529411764705882
1155,5,0.49459943175315857,0.6270226836204529,0.8448053598403931,0.45770734548568726,34,8,26,0.23529411764705882
1459,9,0.40720072388648987,0.5019814968109131,0.8103197813034058,0.3549472689628601,34,8,26,0.23529411764705882
443,21,0.7149732112884521,0.6552313566207886,0.7324973940849304,0.4234668016433716,55,13,42,0.23636363636363636
1796,13,0.6470233798027039,0.6245831251144409,0.616901695728302,0.7790656685829163,55,13,42,0.23636363636363636
110,6,0.6643245220184326,0.6734075546264648,0.727039098739624,0.5438951253890991,38,9,29,0.23684210526315788
2002,23,0.7183198928833008,0.6494490504264832,1.1063220500946045,0.26071637868881226,38,9,29,0.23684210526315788
1204,11,0.6462237238883972,0.6403710842132568,1.1691951751708984,0.3804590106010437,38,9,29,0.23684210526315788
1798,5,0.7471721172332764,0.5198690891265869,0.6037757396697998,0.36902767419815063,42,10,32,0.23809523809523808
1680,2,0.5387023687362671,0.6870387196540833,0.8461182117462158,0.6091384887695312,42,10,32,0.23809523809523808
573,2,0.4520775079727173,0.6521779298782349,1.180171251296997,0.5236172080039978,42,10,32,0.23809523809523808
1751,26,0.5314255356788635,0.5146341919898987,0.9910578727722168,0.29640305042266846,42,10,32,0.23809523809523808
1791,23,0.7556369304656982,0.6079765558242798,0.7043226361274719,0.21258679032325745,42,10,32,0.23809523809523808
1233,6,0.4901776909828186,0.6836788654327393,1.0978257656097412,0.31525102257728577,42,10,32,0.23809523809523808
2026,26,0.487270325422287,0.5766226649284363,1.0864131450653076,0.48370540142059326,42,10,32,0.23809523809523808
238,23,0.725346565246582,0.6067665815353394,0.6266826391220093,0.2292022854089737,46,11,35,0.2391304347826087
77,21,0.6991421580314636,0.5101885199546814,0.8973658680915833,0.4217384457588196,46,11,35,0.2391304347826087
1547,13,0.45068421959877014,0.6913150548934937,1.1309683322906494,0.5729349851608276,46,11,35,0.2391304347826087
513,13,0.7399981021881104,0.6219469904899597,1.171984314918518,0.3644076883792877,50,12,38,0.24
636,6,0.5986364483833313,0.6682855486869812,1.129913330078125,0.5812565684318542,50,12,38,0.24
723,30,0.4189751446247101,0.6338485479354858,0.6427226662635803,0.7930343747138977,54,13,41,0.24074074074074073
1198,17,0.5582457184791565,0.6662137508392334,0.6148090958595276,0.5010897517204285,29,7,22,0.2413793103448276
445,31,0.6946417689323425,0.5250628590583801,0.674156904220581,0.3050135672092438,33,8,25,0.24242424242424243
1373,31,0.6068613529205322,0.6965639591217041,0.9831794500350952,0.6751096248626709,33,8,25,0.24242424242424243
1097,17,0.5752755999565125,0.6136969327926636,0.7586717009544373,0.25487443804740906,33,8,25,0.24242424242424243
297,27,0.6027542352676392,0.6293143630027771,0.751200795173645,0.4943186044692993,33,8,25,0.24242424242424243
1820,17,0.48839613795280457,0.5101925134658813,1.101032018661499,0.3402850031852722,33,8,25,0.24242424242424243
788,9,0.7674833536148071,0.6704149842262268,0.7976885437965393,0.7572324872016907,33,8,25,0.24242424242424243
1125,6,0.5577114224433899,0.5960342884063721,0.8483802080154419,0.5116485357284546,37,9,28,0.24324324324324326
1160,11,0.43682533502578735,0.5583911538124084,1.017864465713501,0.38080108165740967,37,9,28,0.24324324324324326
1854,11,0.4281616806983948,0.5963312387466431,1.018630862236023,0.6302619576454163,37,9,28,0.24324324324324326
528,6,0.5226939916610718,0.6896735429763794,0.7673764824867249,0.5410962700843811,37,9,28,0.24324324324324326
881,2,0.4630887508392334,0.5611639618873596,0.881281852722168,0.678464949131012,37,9,28,0.24324324324324326
1339,11,0.6331021189689636,0.5526469349861145,1.0205130577087402,0.7702906131744385,37,9,28,0.24324324324324326
304,23,0.573487401008606,0.5966500043869019,0.6129344701766968,0.4471137225627899,41,10,31,0.24390243902439024
832,5,0.6151920557022095,0.51564621925354,1.100432276725769,0.6012923717498779,41,10,31,0.24390243902439024
785,27,0.47434762120246887,0.5518603920936584,1.0608887672424316,0.2302723526954651,41,10,31,0.24390243902439024
397,6,0.6487439870834351,0.5187216401100159,0.9539865255355835,0.5246687531471252,45,11,34,0.24444444444444444
565,13,0.6016243100166321,0.5336765646934509,1.0156877040863037,0.6233657002449036,45,11,34,0.24444444444444444
1942,23,0.47466161847114563,0.5717570781707764,0.9446266889572144,0.4967363476753235,45,11,34,0.24444444444444444
113,27,0.46728381514549255,0.5441412329673767,0.9245046377182007,0.24307262897491455,45,11,34,0.24444444444444444
323,21,0.5262719392776489,0.5112285017967224,0.7237028479576111,0.709540605545044,49,12,37,0.24489795918367346
1807,23,0.6620593070983887,0.548922598361969,0.6753275990486145,0.6706335544586182,36,9,27,0.25
421,23,0.7827956080436707,0.6152374148368835,1.0593461990356445,0.3069624900817871,52,13,39,0.25
1103,23,0.5978079438209534,0.6209715008735657,0.736481249332428,0.4163739085197449,40,10,30,0.25
928,31,0.6747314929962158,0.6803630590438843,1.0999062061309814,0.464266300201416,32,8,24,0.25
320,2,0.5604109764099121,0.5390897393226624,1.1382004022598267,0.7899973392486572,40,10,30,0.25
1688,11,0.7540217041969299,0.5022382736206055,0.8638222813606262,0.36591076850891113,40,10,30,0.25
1933,9,0.7103586792945862,0.6238335371017456,0.6933670043945312,0.7437918782234192,36,9,27,0.25
433,2,0.657436728477478,0.6193367838859558,1.1695988178253174,0.5910207629203796,36,9,27,0.25
545,2,0.6933974027633667,0.5075843930244446,0.7219353914260864,0.6036090850830078,52,13,39,0.25
1641,9,0.7178244590759277,0.5826989412307739,0.8852053284645081,0.34956416487693787,36,9,27,0.25
73,27,0.6114019751548767,0.5994147658348083,0.6819665431976318,0.5119144320487976,40,10,30,0.25
50,31,0.4077223837375641,0.6755678653717041,0.9237488508224487,0.450089693069458,24,6,18,0.25
226,5,0.554179847240448,0.6724907159805298,0.9166416525840759,0.5341794490814209,44,11,33,0.25
1562,23,0.6627683639526367,0.5415991544723511,1.1004501581192017,0.28813010454177856,36,9,27,0.25
2035,11,0.6502963304519653,0.6919776201248169,1.007462739944458,0.747685968875885,36,9,27,0.25
1924,27,0.4414137601852417,0.5649936199188232,0.8198424577713013,0.4797291159629822,36,9,27,0.25
252,26,0.608970046043396,0.6701542139053345,0.9436457753181458,0.42998141050338745,44,11,33,0.25
564,2,0.6625090837478638,0.5633537173271179,1.1056444644927979,0.24051126837730408,51,13,38,0.2549019607843137
1388,23,0.7665600776672363,0.5307101607322693,1.062610387802124,0.6795810461044312,47,12,35,0.2553191489361702
2012,27,0.6470478177070618,0.5919947028160095,0.8391447067260742,0.21030859649181366,43,11,32,0.2558139534883721
1326,9,0.4313267171382904,0.5503022074699402,1.0838963985443115,0.540372371673584,39,10,29,0.2564102564102564
1557,11,0.7524977922439575,0.6674748659133911,0.834749162197113,0.4303111135959625,39,10,29,0.2564102564102564
598,6,0.5971564650535583,0.6394317150115967,0.6031373143196106,0.6826912760734558,39,10,29,0.2564102564102564
1016,2,0.672156810760498,0.6803396344184875,1.064046859741211,0.26850688457489014,39,10,29,0.2564102564102564
1066,27,0.58942711353302,0.6945964097976685,0.781406581401825,0.6970566511154175,39,10,29,0.2564102564102564
1381,23,0.5801528692245483,0.5454280376434326,0.9441590309143066,0.5707184076309204,35,9,26,0.2571428571428571
2001,5,0.6066141128540039,0.534163236618042,0.7900147438049316,0.3964332342147827,35,9,26,0.2571428571428571
