category,category_id,variant_id,stored_count,attempt_count,success_count,failure_count,attempt_step_sum,success_step_sum,failure_step_sum,attempt_step_max,num_copies,object_id,z_shift,table_size_x,table_size_y,table_size_z,object_mass,target_count,missing_to_target,complete_32,success_rate,stored_rate,mean_attempt_steps,mean_success_steps,mean_failure_steps,attempt_steps_per_stored,attempt_steps_per_success,stored_per_1k_attempt_steps,success_per_1k_attempt_steps,copies_with_stored,max_copy_stored,min_copy_stored,mean_copy_stored,copies_with_attempts
far_recovery,2,114,0,0,0,0,0,0,0,0,4,31,0.6250057816505432,0.6564820408821106,0.6490341424942017,0.05000000074505806,0.39689505100250244,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,115,0,0,0,0,0,0,0,0,4,2,0.7492514848709106,0.6022934913635254,1.0512882471084595,0.05000000074505806,0.30096757411956787,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,116,0,0,0,0,0,0,0,0,4,4,0.7448869943618774,0.630993127822876,0.8207188844680786,0.05000000074505806,0.7754759192466736,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,117,0,0,0,0,0,0,0,0,4,0,0.7242476940155029,0.6114139556884766,0.8360636830329895,0.05000000074505806,0.5997928380966187,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,118,0,0,0,0,0,0,0,0,4,13,0.45525622367858887,0.6658675670623779,1.096275806427002,0.05000000074505806,0.564849317073822,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,119,0,0,0,0,0,0,0,0,4,12,0.4559791684150696,0.5226350426673889,0.6121921539306641,0.05000000074505806,0.6170268654823303,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,120,0,0,0,0,0,0,0,0,4,20,0.47904568910598755,0.6290382742881775,0.6692375540733337,0.05000000074505806,0.660044252872467,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,121,0,0,0,0,0,0,0,0,4,19,0.6251256465911865,0.5894118547439575,0.7241855263710022,0.05000000074505806,0.4739401936531067,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,122,0,0,0,0,0,0,0,0,4,18,0.7993329763412476,0.6875842809677124,0.9460944533348083,0.05000000074505806,0.5875155925750732,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,123,0,0,0,0,0,0,0,0,4,1,0.47366487979888916,0.6108530759811401,0.6788539290428162,0.05000000074505806,0.23510360717773438,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,124,0,0,0,0,0,0,0,0,4,26,0.7065762281417847,0.6627773642539978,0.8438319563865662,0.05000000074505806,0.7681260108947754,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,125,0,0,0,0,0,0,0,0,4,10,0.489302396774292,0.6742351651191711,0.6545778512954712,0.05000000074505806,0.7697352766990662,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,126,0,0,0,0,0,0,0,0,4,25,0.41195687651634216,0.6596512794494629,0.7509045004844666,0.05000000074505806,0.6915901303291321,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,127,0,0,0,0,0,0,0,0,4,29,0.5574920773506165,0.6821978688240051,0.8620752096176147,0.05000000074505806,0.6441531181335449,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,128,0,0,0,0,0,0,0,0,4,13,0.7152341604232788,0.6926960349082947,0.9512472152709961,0.05000000074505806,0.6534934639930725,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,129,0,0,0,0,0,0,0,0,4,6,0.7856749892234802,0.567139744758606,0.6411834359169006,0.05000000074505806,0.594979465007782,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,130,0,0,0,0,0,0,0,0,4,22,0.47579225897789,0.5408849120140076,0.7448445558547974,0.05000000074505806,0.6067574620246887,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,131,0,0,0,0,0,0,0,0,4,18,0.6434022188186646,0.6856710910797119,0.6986441612243652,0.05000000074505806,0.4752544164657593,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,132,0,0,0,0,0,0,0,0,4,5,0.7725720405578613,0.6205762624740601,1.1072043180465698,0.05000000074505806,0.517713189125061,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,133,0,0,0,0,0,0,0,0,4,7,0.7325307130813599,0.5299884676933289,1.0329838991165161,0.05000000074505806,0.24988633394241333,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,134,0,0,0,0,0,0,0,0,4,10,0.724644660949707,0.603670060634613,0.7913257479667664,0.05000000074505806,0.44657212495803833,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,135,0,0,0,0,0,0,0,0,4,20,0.7421265244483948,0.6299261450767517,0.6998228430747986,0.05000000074505806,0.557731032371521,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,136,0,0,0,0,0,0,0,0,4,10,0.7265032529830933,0.6403012275695801,0.7962294220924377,0.05000000074505806,0.22038841247558594,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,137,0,0,0,0,0,0,0,0,4,11,0.6516592502593994,0.5078302025794983,0.7487466931343079,0.05000000074505806,0.37010902166366577,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,138,0,0,0,0,0,0,0,0,4,23,0.4632359743118286,0.6107531785964966,0.9718090891838074,0.05000000074505806,0.47611093521118164,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,139,0,0,0,0,0,0,0,0,4,10,0.4320482909679413,0.6134419441223145,0.8390598297119141,0.05000000074505806,0.7652269601821899,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,140,0,0,0,0,0,0,0,0,4,1,0.5083558559417725,0.5859331488609314,1.0585801601409912,0.05000000074505806,0.7930865287780762,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,141,0,0,0,0,0,0,0,0,4,2,0.5767108201980591,0.5084419250488281,1.0183647871017456,0.05000000074505806,0.7705391049385071,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,142,0,0,0,0,0,0,0,0,4,12,0.47740957140922546,0.5704033374786377,0.7066851258277893,0.05000000074505806,0.5561948418617249,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,143,0,0,0,0,0,0,0,0,4,27,0.6731707453727722,0.5251116156578064,0.7174096703529358,0.05000000074505806,0.26214590668678284,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,144,0,0,0,0,0,0,0,0,4,31,0.6618975400924683,0.5530044436454773,1.140685796737671,0.05000000074505806,0.2862553000450134,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,145,0,0,0,0,0,0,0,0,4,15,0.5547129511833191,0.6760092973709106,0.6474350690841675,0.05000000074505806,0.5647917985916138,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,146,0,0,0,0,0,0,0,0,4,23,0.676868200302124,0.5917149186134338,0.6734527349472046,0.05000000074505806,0.5484333634376526,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,147,0,0,0,0,0,0,0,0,4,4,0.6646369695663452,0.6832953691482544,0.7644573450088501,0.05000000074505806,0.6104575991630554,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,148,0,0,0,0,0,0,0,0,4,13,0.7221077680587769,0.5894812345504761,0.8051398992538452,0.05000000074505806,0.20340336859226227,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,149,0,0,0,0,0,0,0,0,4,15,0.7346887588500977,0.6781736612319946,1.1589343547821045,0.05000000074505806,0.3202790915966034,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,150,0,0,0,0,0,0,0,0,4,22,0.5322694778442383,0.5106205344200134,0.8388971090316772,0.05000000074505806,0.3139382600784302,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,151,0,0,0,0,0,0,0,0,4,18,0.7954051494598389,0.5544253587722778,1.040187954902649,0.05000000074505806,0.7491694092750549,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,152,0,0,0,0,0,0,0,0,4,30,0.5768784284591675,0.5138485431671143,0.767317533493042,0.05000000074505806,0.20423971116542816,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,153,0,0,0,0,0,0,0,0,4,19,0.5931288003921509,0.6382975578308105,0.6816934943199158,0.05000000074505806,0.3497477173805237,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,154,0,0,0,0,0,0,0,0,4,21,0.41122397780418396,0.6102858781814575,1.0293605327606201,0.05000000074505806,0.7019525170326233,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,155,0,0,0,0,0,0,0,0,4,2,0.47127676010131836,0.6689849495887756,0.7074765563011169,0.05000000074505806,0.44783443212509155,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,156,0,0,0,0,0,0,0,0,4,20,0.48315930366516113,0.640862226486206,0.7239675521850586,0.05000000074505806,0.27344200015068054,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,157,0,0,0,0,0,0,0,0,4,29,0.5144554376602173,0.6431024074554443,0.7543880939483643,0.05000000074505806,0.28002503514289856,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,158,0,0,0,0,0,0,0,0,4,27,0.7421939373016357,0.5542861819267273,0.8715144395828247,0.05000000074505806,0.5506255030632019,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,159,0,0,0,0,0,0,0,0,4,19,0.5346437692642212,0.5975702404975891,0.703955888748169,0.05000000074505806,0.7427573204040527,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,160,0,0,0,0,0,0,0,0,4,19,0.45054376125335693,0.5360488295555115,0.9506493806838989,0.05000000074505806,0.6605153679847717,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,161,0,0,0,0,0,0,0,0,4,9,0.6769499778747559,0.5496600866317749,0.8513771295547485,0.05000000074505806,0.6293408870697021,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,162,0,0,0,0,0,0,0,0,4,25,0.6640338897705078,0.6715556979179382,0.6304141879081726,0.05000000074505806,0.34857314825057983,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,163,0,0,0,0,0,0,0,0,4,16,0.7295381426811218,0.5857898592948914,0.8507276773452759,0.05000000074505806,0.5542243719100952,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,164,0,0,0,0,0,0,0,0,4,14,0.49650558829307556,0.6497846841812134,0.7872338891029358,0.05000000074505806,0.2847597599029541,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,165,0,0,0,0,0,0,0,0,4,21,0.6433629989624023,0.5431118607521057,1.1972920894622803,0.05000000074505806,0.3145454227924347,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,166,0,0,0,0,0,0,0,0,4,25,0.5271898508071899,0.5790234804153442,1.1403651237487793,0.05000000074505806,0.34948527812957764,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,167,0,0,0,0,0,0,0,0,4,5,0.5550650358200073,0.509860098361969,1.0906586647033691,0.05000000074505806,0.6591846346855164,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,168,0,0,0,0,0,0,0,0,4,29,0.44061633944511414,0.5877252221107483,1.0225355625152588,0.05000000074505806,0.3953236937522888,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,169,0,0,0,0,0,0,0,0,4,5,0.5088478326797485,0.6769564747810364,0.7868675589561462,0.05000000074505806,0.24141085147857666,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,170,0,0,0,0,0,0,0,0,4,10,0.5387484431266785,0.6063451766967773,1.0032122135162354,0.05000000074505806,0.6796339154243469,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,171,0,0,0,0,0,0,0,0,4,11,0.6855270862579346,0.5491897463798523,0.8664159178733826,0.05000000074505806,0.46672356128692627,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,172,0,0,0,0,0,0,0,0,4,10,0.6365379095077515,0.5274481773376465,0.665434718132019,0.05000000074505806,0.551005482673645,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,173,0,0,0,0,0,0,0,0,4,30,0.6494032740592957,0.5396447777748108,0.9987019300460815,0.05000000074505806,0.6403785943984985,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,174,0,0,0,0,0,0,0,0,4,17,0.799621045589447,0.6628515720367432,1.129904866218567,0.05000000074505806,0.46877557039260864,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,175,0,0,0,0,0,0,0,0,4,17,0.7949255108833313,0.619335949420929,1.0641041994094849,0.05000000074505806,0.5996572971343994,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,176,0,0,0,0,0,0,0,0,4,5,0.7364094257354736,0.5711280107498169,1.1179620027542114,0.05000000074505806,0.7064228057861328,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,177,0,0,0,0,0,0,0,0,4,15,0.6063687205314636,0.6893474459648132,0.92579185962677,0.05000000074505806,0.416660338640213,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,178,0,0,0,0,0,0,0,0,4,7,0.46164172887802124,0.6834686994552612,0.6197622418403625,0.05000000074505806,0.7335939407348633,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,179,0,0,0,0,0,0,0,0,4,22,0.7563019394874573,0.5107322335243225,1.0424952507019043,0.05000000074505806,0.578601062297821,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,180,0,0,0,0,0,0,0,0,4,0,0.5499873161315918,0.678475022315979,0.8962118625640869,0.05000000074505806,0.512279748916626,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,181,0,0,0,0,0,0,0,0,4,26,0.5838309526443481,0.6129327416419983,1.1004598140716553,0.05000000074505806,0.2547071576118469,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,182,0,0,0,0,0,0,0,0,4,28,0.4277002215385437,0.5055062770843506,0.8576619029045105,0.05000000074505806,0.7325794100761414,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,183,0,0,0,0,0,0,0,0,4,31,0.5604943037033081,0.6246644258499146,0.9960416555404663,0.05000000074505806,0.5641157031059265,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,184,0,0,0,0,0,0,0,0,4,19,0.471002459526062,0.5947644710540771,0.8369929194450378,0.05000000074505806,0.6860244274139404,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,185,0,0,0,0,0,0,0,0,4,24,0.7837811708450317,0.6228730082511902,1.0215308666229248,0.05000000074505806,0.5359247922897339,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,186,0,0,0,0,0,0,0,0,4,1,0.42709580063819885,0.5906890034675598,1.120539903640747,0.05000000074505806,0.6569466590881348,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,187,0,0,0,0,0,0,0,0,4,2,0.4441034495830536,0.5085774660110474,0.9606516361236572,0.05000000074505806,0.7386067509651184,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,188,0,0,0,0,0,0,0,0,4,27,0.5932087302207947,0.5806138515472412,1.0804269313812256,0.05000000074505806,0.5276781916618347,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,189,0,0,0,0,0,0,0,0,4,16,0.4918569326400757,0.5847086310386658,1.1005831956863403,0.05000000074505806,0.5326591730117798,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,190,0,0,0,0,0,0,0,0,4,1,0.6715623140335083,0.57449871301651,0.9025572538375854,0.05000000074505806,0.22681966423988342,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,191,0,0,0,0,0,0,0,0,4,26,0.5230149030685425,0.5718969106674194,1.1069810390472412,0.05000000074505806,0.4334855079650879,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,192,0,0,0,0,0,0,0,0,4,1,0.5060625076293945,0.5729351043701172,1.1249239444732666,0.05000000074505806,0.293222576379776,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,193,0,0,0,0,0,0,0,0,4,9,0.6113275289535522,0.5527476072311401,1.0800273418426514,0.05000000074505806,0.7514077425003052,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,194,0,0,0,0,0,0,0,0,4,28,0.7447795867919922,0.6996698975563049,1.1491055488586426,0.05000000074505806,0.5641059279441833,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,195,0,0,0,0,0,0,0,0,4,5,0.4593152701854706,0.6276692152023315,0.7788894176483154,0.05000000074505806,0.27023446559906006,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,196,0,0,0,0,0,0,0,0,4,6,0.6939212679862976,0.528862476348877,0.9952253699302673,0.05000000074505806,0.4195388853549957,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,197,0,0,0,0,0,0,0,0,4,12,0.7284883260726929,0.5987797975540161,0.8018804788589478,0.05000000074505806,0.40390437841415405,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,198,0,0,0,0,0,0,0,0,4,20,0.7956394553184509,0.5446624755859375,0.7188292741775513,0.05000000074505806,0.7447530031204224,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
far_recovery,2,199,0,0,0,0,0,0,0,0,4,0,0.46001383662223816,0.51368248462677,1.1190690994262695,0.05000000074505806,0.6680489182472229,32,32,False,,,,,,inf,inf,0.0,0.0,0,0,0,0.0,0
